"","Rating","Text","Movie","ID","CriticScore","Delta"
"100",0.5,"  The movie has a lot of holes in the plot. Script is boring, and written for small children, not for adult people. How is it possiple, any one accepted, so stupid story. The Story is a problem, not treating characters, for me","The Last Jedi",100,4.1,3.6
"101",0.5,"  A shell of its former self, this movie lacks everything that makes star wars what it is, other than the special effects. Overall, boring movie, awful writing.","The Last Jedi",101,4.1,3.6
"102",1.5,"  It wasn't as bad as the force awakens, but it made me feel like I just got in a fight with my girlfriend and realizes I don't really want to be with her any more, so far the new trilogy is just terrible, Rouge One was great, instantly became my new favorite, even over empire. But this is horrible, bad writing followed by having characters introduced and guving no explanation about who or why they're there, and then just as fast get rid of them","The Last Jedi",102,4.1,2.6
"103",2,"  Not consistent with the lore from previous movies.","The Last Jedi",103,4.1,2.1
"104",1.5,"  This was a slightly better film than the phantom menace. The movie starts off well enough but very soon (with in 10 minutes) takes a nose dive into a world of plot holes, political non scene and a complete disrespect for the story told before it. I'm not going to talk about the weak characters or pepper thin plot, that has already been done. Let's instead talk about the horrable treatment of legacy characters. Who are these people??? Luke would never act the way he did. Leia was a non factor. Chewie was pointless..... yada yada.... look I'm not passing judgment on you if you liked this movie and to be honest I didn't hate it. That said.... if this is where the franchise is going eh I will wait till the come to blu ray.... then again I might be out.","The Last Jedi",104,4.1,2.6
"105",0.5,"  SPOILERS: A lot of plot holes, wasted opportunities, and character assassination of Luke's character. Rey is stronger than Luke with almost no training. Finn meets Rose and goes on a pointless mission. Leia floats through the vacuum of space and doesn't die, even though it would have made sense because Carrie Fisher (RIP) passed away during post-production. The Knights of Ren are gone and its never explained what happened to them. Are they Snoke's bodyguards? Who knows? Poe becomes a dumb stereotypical ""male rebel"" character. They never explain how Snoke brought Kylo to the dark side, didn't explain how Kylo killed Luke's students. Luke try's to kill Kylo or (Been Solo) in his sleep even though Luke almost died to prove that there was good in Darth Vader. Rey's parents are nobodies. Didn't explain how or why Rey hears voices from Obi-Wan and see's visions from Lukes 1st battle with Vader, in the Force Awakens when she touches Luke's Lightsaber. Luke sends a projection of himself to fight Kylo so the rebels can escape, but even though he just projects an image of himself he still dies? I could go on but these were the big ones. This movie disappointed a lot of fans. Also hated the fact that Finn is supposed to be an Important character for blacks (because I'm an African-American Male) and He is a useless character. But whatever I'm just another ""Fan Boy"" according to the producers.","The Last Jedi",105,4.1,3.6
"106",1,"  Wasted opportunity. Ruined the lore of star wars, ruined good characters, poorly written movie. Just so disappointing.","The Last Jedi",106,4.1,3.1
"107",0.5,"  Star Wars Episode VII The Last Insult is atrocious. George Lucas would be rolling in his grave if he wasn't still alive. The Farce Awakens didn't do him in, but this just might. He should buy up Disney. Get control of his movies back. And then break out that same hammer that he wanted to use to smash every copy of The Star Wars Holiday Special. P.S. This makes The Phantom Menace look like Citizen Kane by comparison.","The Last Jedi",107,4.1,3.6
"108",0.5,"  The worst Star Wars movie I've ever seen. The Prequels put this film to shame. Characters feel completely forced in and unnatural into the Star Wars universe, plot points from the previous film are forgotten or answers in a way that makes them feel unimportant and makes you appear stupid for thinking they were. Disrespects the mythos of Star Wars and its original characters, and to top it all of, the high ups at Lucasfilm continue to insult the original fans for not liking this movie. Basically if you don't like this movie, your a man baby, a racist, an sexist, and you live in your parents basement. Do not support the Star Wars IP under the influence of Kathleen Kennedy. Do the exact opposite of what Kylo Ren tells you to do. Let the past live, revive it if you have to.","The Last Jedi",108,4.1,3.6
"109",2,"  Loaded with badly placed humor and lack luster story telling. Most major scenes are trivialized by snarky comments and quips and the character development arks are ridiculous.","The Last Jedi",109,4.1,2.1
"110",0.5,"  I was excited for this movie, and I remember going opening night. Now, I'm a fan who will willingly go to the theaters to rewatch the Phantom Menace in 3D (and I hate 3D). I love the prequels, I love almost everything star wars related, and even with all it's flaws, I enjoy Force Awakens (it was a rehash, and Rey was to perfect of a character, but it had promise). With this though, it's the first time that I didn't want to rewatch it, I didn't want to go back and see it again, I don't even want to go see Solo or 9. That's a problem if a fan such as I, who eats up almost everything star wars doesn't even want to see it or other things from this current trilogy any longer.","The Last Jedi",110,4.1,3.6
"111",1,"  Bad story telling, is disjoint from The Force Awakens and tried to hard to be something different. I have no issues with Luke dying or Snoke dying. But I have issues on why Luke decides to kill Ben as is not convincing, nor was how Be becoming Kylo as it was just due to Luke's igniting his lightsaber. Poorly build up, poorly done. Leia the mother of Ben does not come out of the ase to confront her son, what kind of mother in the world would do this?","The Last Jedi",111,4.1,3.1
"112",0.5,"  The last Jedi is so disappointing on so many levels","The Last Jedi",112,4.1,3.6
"113",1.5,"  If Star Wars: The Force Awakens left you intrigued over its mysteries and cliffhangers, lower your expectations now. Watching The Last Jedi, it's unclear whether Rian Johnson has never seen The Force Awakens, or was simply uninterested in the foundation it built for the new trilogy. Either way, nearly every plot thread and mystery established in TFA is at best ignored, and at worst given the most disappointing resolution possible.Even beyond its disregard for its immediate predecessor, The Last Jedi is so poorly written it's hard to believe. Plot holes, lore inconsistencies, and absurd conveniences abound. The entirety of the story hinges on a well-established character acting in complete contrast to his/her well-established personality, with almost no explanation. Future Star Wars films will have to work desperately to patch the holes blown into the fabric of this world and its workings, as The Last Jedi irreversibly changes the series' mechanics of space travel and combat. Further, the movie's shoehorned morals are at best nonsensical and at worst sociopathic. If you see the movie with a crowd, you will likely be able to hear the sound of eyes rolling in tandem at one particularly preachy scene, as Star Wars' new worst character delivers Star Wars' new worst line and demonstrates the film's creators' incredible lack of self-awareness.That said, some small amount of credit must be given for the film's striking visuals and a few standout performances. In particular, Mark Hamill gives perhaps the best performance yet in any Star Wars film and demonstrates his incredible professionalism in the face of a very poor script. Unfortunately, his talent, presence, and gravitas are dramatically underused.Overall, Star Wars: The Last Jedi is a nihilistic, depressing, and straight-up dumb story that squanders its nearly every opportunity, and leaves the Star Wars canon broken likely beyond repair.","The Last Jedi",113,4.1,2.6
