"","Rating","Text"
"134",2,"  Not a big fan of this film. Here's why:1) Making 'Jumanji' an Atari game was STUPID. Really? The jungle drums wouldn't have enticed 1996 Kid to play the game? It was an 'update' that didn't need to happen and it took away some of the magic of the original film. TOTALLY unnecessary and dopey change that will date the film. Kind of like in ""Hook"" when the lost boys start doing the ""Arsenio Hall"" whoop whoop whoop chant. 2) The original Jumanji was about the real dangers of the jungle of the past (animals, floods, hunters, etc.). This one tried to make things up to date by having humans with motorcycles being the villains. Again, nothing like the original story. I do realize that the film doesn't need to tell the same story again, but the original film had a lot of charm that had to do with it not being set in modern times.3) Language- First, I really don't care if swearing is in a movie. HOWEVER- this movie was clearly aimed at kids. The dopiness of the situation, the game aspect, etc. Why have all the language in there?4) Actors- Kevin Hart can be funny. Jack Black can be funny. But here, the lines were so dumb and it was like the writers said ""Okay, let's roll out the typical Hart/Black schtick - even though real characters wouldn't say this stuff"".Overall, I felt this was put together without a lot of respect for the original and it just comes off as a money grab rather than ""a good story that needed to be told"". I thought Johnson and Gillan were fine in it, for what it was. They did a good job with what they had. Making Jack Black's character a female was dopey and unfunny and felt completely forced. Same with Hart's character. He's always gonna be Kevin Hart.Oh, and I was disappointed that with Rhys Darby in a film, there was no band meeting (Flight of the Conchords reference). ;)"
"135",3.5,"  Hilarious! I laughed out loud several times. It was a little draggy through the middle, but generally action packed. I would watch it again."
"136",3,"  Really enjoyed this. Had some funny lines but had more cheesy moments."
"137",1,"  Terrible, nowhere in the same league as the original. Baddies in the jungle on motorbikes wtf?"
"138",3.5,"  Actually a pretty funny and clever movie. Jack Black is the standout but they all have their chances to shine."
"139",5,"  great movie its funny,charming,and fun"
"140",5,"  Best freakin movie! Hilarious, suspenseful and heartfelt!"
"141",3.5,"  Such a fun movie, a must see in the theater if you can"
"142",4.5,"  It was a blast to watch. Easily the most fun I've had at the theaters in 2017."
"143",4.5,"  The movie was fantastic, & I can't wait to buy it on blu-ray"
"144",5,"  Pure Popcorn Gold! a no-nonsense fun action movie with great comedy, great pacing that leaves you throughly satisfied."
"145",1,"  so bad....so very bad....."
"146",4.5,"  Dont know if its an original element because I havn't seen the original movie and I cant remember the tv show but the comedy element to this whole movie is that the four stars in JumanJi 1.The Rock 2.Kev Hart 3.Jack Black 4.Karen Gillan are actually just avators of the 4 school children that entered the game this surprised me but it worked really well. I watched this movie last night and I want to see it again highly recommend. It would be nice to see a sequel even if it meant different actors."
"147",4.5,"  Great movie. I initially wasn't expecting too much but boy was I wrong. it was super entertaining and funny. All around a fun movie. I would recommend this to everyone."
"148",4.5,"  So much fun! Not perfect, but it's definitely one of the most enjoyable movies of 2017 for me!"
"149",4.5,"  great movie, great cast, didn't like the first part......it made little sense, or the ending for the same reason, but the middle was awesome fun and funny."
"150",5,"  Loved it! Hilarious!"
"151",3,"  Solid fantasy/action flick. Kevin Hart is actually tolerable in this movie"
"152",5,"  Surprisingly great movie!?"
"153",4,"  Even after having seen the trailers, there was still plenty of funny in there. The kids & I really enjoyed it."
"154",5,"  Jumanji - welcome to the jungle, it's a very good movie! Full of adventures and laughter. It brings a lot of creativity and fantasy to the movies.It is about four young people who enter a game and have the mission to pass the stages and win the game to save Jumanji and their lives.This film has a glamorous cast, and a beautiful production. One of the actors who had a brilliant highlight was Nick Jonas, who played Alex, the boy who disappeared and got stuck in the game for twenty years, but who is rescued by his friends afterwards.Jumanji - welcome to the jungle, was a continuation / remake of Jumanji, released in 1995. Many fans of the old movie did not expect good things about the new Jumanji, but fortunately the movie was a success. Jennyffer Ribeiro 2ano B"
